Id,Expected,Rooms,SqrMeters,Floor,Location,Centre,Description
2119,372600,3,54,3,Poznań Stare Miasto ,1,3 POKOJOWE MIESZKANIE - ŚCISŁE CENTRUM POZNANIA/ RYNEK/GARBARY - MOŻLIWOŚĆ WYDZIELENIA 3 KAWALEREK! Główne atuty nieruchomości: • prestiżowa lokalizacja Nieruchomość złożona z: • pokój 10 m.kw • pokój 10 m.kw • pokój 17 m.kw • łazienka 4 m.kw...
120,235000,2,48.8,5,Poznań Nowe Miasto ul. 2 Ładne Pokoje W Mdm !,0,Zapraszam do zapoznania się z ofertą sprzedaży komfortowego mieszkania w Poznaniu! Mieszkanie mieści się w limitach finansowych programu Mieszkanie dla Młodych w którym wielkość dopłat wynosi od 26 284zł do 78 851zł. Zadbane mieszkanie w...
1186,399900,4,99,1,Poznań ul. Gustawa Potworowskiego,0,Inwestycja: lokal mieszkalny KAMIENICA- pełna własność Rodzaj transakcji: sprzedaż Lokalizacja: Poznań ul. Potworowskiego Powierzchnia: 99 m2 Liczba pokoi: 4 Stan techniczny: dobry Media: prąd wodociąg miejski kanalizacja miejska internet ...
577,272045,2,47.23,3,Poznań Nowe Miasto ul. Smolna 13 D,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
632,399000,3,64.5,3,Poznań Stare Miasto Piątkowo ul. Mateckiego,0,Polecam mieszkanie na Piątkowie o wysokim standarcie wykończenia. Główne atuty nieruchomości: • cicha i spokojna okolica • wysoki standard wykończeń • bliskość terenów zielonych Nieruchomość złożona z: • pokój 20 m.kw • pokój 11 m.kw • pokój...
917,272822,2,46.53,1,Poznań Naramowice ul. Błażeja,0,Osiedle Na Skraju Lasu to nowoczesny kompleks mieszkaniowy złożony z trzech kameralnych budynków łączący nowoczesną architekturę belgijskie standardy budowy najlepszą lokalizację w dzielnicy i przystępne ceny. Zastosowane detale...
740,362600,3,65,3,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak Program Mieszkanie Dla Młodych,0,KUPUJĄCY NIE PŁACI PROWIZJI. MIESZKANIE W PROGRAMIE MDM. Na sprzedaż mieszkanie 3-pokojowe na nowym osiedlu Wilczak. Mieszkanie usytuowane jest na 3 piętrze budynek z windą. Mieszkanie w stanie deweloperskim. Usytuowanie względem stron świata:...
1472,295000,3,64.73,4,Poznań Wilda ul. Świętego Jerzego 28 Czerwca Wierzbięcice,0,Atrakcyjne mieszkanie o powierzchni 64 m2 przy ulicy Świętego Jerzego na Wildzie ! Dwupoziomowe mieszkanie położone na czwartym piętrze w niskim bloku . Na pierwszym piętrze znajduje się duży pokój połączony korytarzem z kuchnią w korytarzu...
428,324000,3,70,4,Poznań Łazarz Grunwald ul. Limanowskiego,1,Atrakcyjne nowocześnie zaaranżowane mieszkanie położone przy ul. Limanowskiego ( boczna od ul. Głogowskiej) blisko Centrum. Świetna lokalizacja - w pobliżu Arena Park Wilsona Palmiarnia dworzec PKP ; doskonała komunikacja tramwajowa i...
301,344000,3,62,1,Poznań Wilda Dęciec ul. Powstańcza,1,Polecamy do sprzedaży atrakcyjne mieszkanie zlokalizowane na Wildzie przy ul. Powstańczej. Mieszkanie 3 pokojowe o powierzchni 62m2 składa się z : - dużego pokoju (ok 20 m2) z przylegającą do niego garderobą małą łazienką (toaleta prysznic))...
1491,249318,2,43.74,1,Poznań ul. Karpia 25,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
885,349000,3,73,4,Poznań Jeżyce,0,Polecam na sprzedaż mieszkanie na poddaszu w ładnej wyremontowanej kamienicy w ścisłym centrum Poznania (okolice Kaponiery). Mieszkanie jest całkowicie nowe - utworzone ze strychu o pow. całkowitej 73 m2 mierzonej po podłodze (powierzchnia...
187,719556,4,98.3,1,Poznań ul. Droga Dębińska 19,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
1434,395000,2,54,5,Poznań Stare Miasto ul. Ks.Mieszka I Ul.,1,Polecam na sprzedaż mieszkanie dwupokojowe o powierzchni 54 5 m2 na ulicy Ks.Mieszka I wraz z możliwością kupna miejsca postojowego w hali garażowej Mieszkanie w bloku oddanym do użytkowania w 2006 roku Położenie i możliwości komunikacyjne...
965,218141,2,35.47,2,Poznań Winogrady ul. Hawelańska,0,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
672,170000,1,30,4,Poznań Grunwald ul. Morawskiego,0,Polecam na sprzedaż mieszkanie w atrakcyjnej lokalizacji przy ul. Morawskiego na poznańskim Grunwaldzie. Lokal położony jest na 5 piętrze budynku z windą z 2000 roku. Lokal składa się z dużego pokoju z aneksem kuchennym oraz łazienki z WC. W...
1395,520000,5,137.06,2,Poznań ul. Pl. Bernardyński,0,Polecam na sprzedaż klimatyczny apartament w centrum Poznania. Apartament przeznaczony jest do remontu. Idealnie nadaje się na klimatyczny apartament biuro lub pracownię. Składa się z 4 pokoi ( istnieje możliwość uzyskania 5 pokoi ) kuchni ...
1296,429458,3,77.97,3,Poznań Malta,0,| OSTATNIE WOLNE LOKALE! MALTA FOUNTAIN Nowoczesny sześciokondygnacyjny budynek w atrakcyjnej części Poznania przy ul. Milczańskiej 1. Na kompleks składa się 129 mieszkań o powierzchniach od 26 66m2 - 115 38m2. Przemyślane rozkłady...
3595,950000,5,161.3,4,Poznań ul. Podgórna,1,Przestronne mieszkanie na czwartym piętrze w kamienicy w Poznaniu w dzielnicy Centrum. Apartament posiada dwa wejścia jedno od strony ulicy Św. Marcina i główne od ulicy Podgórnej. Pięć pokoi okna wychodzące na wschód zachód; widok na...
3158,429000,3,77,4,Poznań Stary Rynek Stare Miasto ul. Mieszkanie Do Wejścia,1,Drodzy Państwo Zapraszamy do zapoznania się z bardzo ciekawą propozycją sprzedaży mieszkania położonego w samym centrum miasta Poznań. Zaczynając od lokalizacji która w zasadzie jest najważniejsza przy wyborze nieruchomości to mamy do czynienia z...
144,245000,2,42.9,10,Poznań Rataje ul. Czecha,0,Witam. Mam do sprzedania mieszkanie w Poznaniu na Osiedlu Czecha. Mieszkanie jest częściowo umeblowane 2 niezależne pokoje kuchnia meble pod zabudowę w korytarzu znajdują się dwa bardzo pojemne senatory łazienka 3lata temu po gruntownym...
302,99000,1,22.76,1,Poznań Golęcin ul. Szydłowska 41,0,UNIWERSYTET PRZYRODNICZY W POZNANIU OGŁASZA PRZETARG PISEMNY NIEOGRANICZONY NA SPRZEDAŻ NASTĘPUJĄCEJ NIERUCHOMOŚCI: LOKALIZACJA: Poznań ulica Szydłowska 41/10 obręb Golęcin woj. wielkopolskie POWIERZCHNIA: lokal mieszkalny o pow. 22 76 m2 ...
4912,650000,5,159,1,Poznań Stare Miasto ul. Ratajczaka,1,Piękne duże mieszkanie w centrum Poznania w kamienicy na pierwszym piętrze. Główne atuty nieruchomości: • prestiżowa lokalizacja • bez wykończeń do indywidualnej aranżacji Nieruchomość złożona z: • pokój 36 37 m.kw • pokój 32 79 m.kw • pokój...
1569,229000,3,38,4,Poznań Piątkowo Podolany Winogrady ul. Os. Zygmunta Starego,0,Kupując z pośrednikiem - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Zapraszam do zapoznania się z ofertą sprzedaży mansardowego dwupokojowego mieszkania znajdującego się na os. Zygmunta Starego (Piątkowo). Mieszkanie znajduje się...
3169,369000,3,82.5,1,Poznań Łazarz Grunwald ul. Ul. Małeckiego - Piękne Przestronne Mies,1,*** KUPUJ BEZPIECZNIE *** OFERTA LICENCJONOWANEGO POŚREDNIKA TO GWARANCJA BEZPIECZNEJ TRANSAKCJI Polecam na sprzedaż mieszkanie w zabytkowej kamienicy w centrum Poznania na ulicy Małeckiego. Powierzchnia mieszkania wynosi 82 5 m2. Mieszkanie...
674,360000,3,58,1,Poznan Grunwald ul. Grunwaldzka,0,Ul. Bułgarska/Grunwaldzka. Nowsze mieszkanie w nowej niski budynek z cegły. Mieszkanie słoneczne - położone w osi wschód- południe. Dwa samodzielne pokoje kuchnia z aneksem z meblami na wymiar. Na podłogach płytki i panele. mogą pozostać...
1543,389999,2,66,1,Poznań Grunwald,0,Polecamy na sprzedaż komfortowe dwupokojowe przestronne mieszkanie pod klucz znajdujące się w prestiżowej lokalizacji vis a vis Parku Kasprowicza i Areny nieopodal City Parku przy ulicy Kazimierza Jarochowskiego. Lokal...
1006,200000,1,31,1,Poznań Rataje ul. Czecha,0,Zapraszam do zapoznania się z ofertą mieszkania 1 pokojowego zlokalizowanego na pierwszym piętrze w bloku z windą na osiedlu Czecha. Na pełen metraż 31 m2 składają się jasny duży pokój kuchnia z oknem korytarz łazienka. Mieszkanie po...
1102,222000,2,44,4,Poznań Grunwald Górczyn Łazarz ul. Grochowska,0,POLECAM NA SPRZEDAŻ 2 pokojowe na 4 piętrze w cztero piętrowym bloku w dzielnicy Grunwald.Mieszkanie ma 44 metry dwa duże słoneczne pokoje każdy 16 6 m.Kuchnia umeblowana nowe AGD.Łazienka po remoncie nowe płytki i kabina prysznicowa.Mieszkanie...
430,250000,2,50,10,Poznań Piątkowo ul. Os.Bolesława Chrobrego,0,Polecam na sprzedaż mieszkanie przy ulicy Chrobrego usytuowane na 10 piętrze. Powierzchnia mieszkania wynosi 49 9m2 i składają się na nią 2 niezależne pokoje kuchnia korytarz i łazienka z oddzielnym wc. Opłaty za czynsz wynoszą ok. 500 zł przy 3...
1468,400000,4,100,1,Poznań Jeżyce ul. Dąbrowskiego Polna,1,Dąbrowskiego Polna 3 pokoje 400.000zł 100mkw po remoncie budynek-kamienica 1910r.. Kamienica po remoncie! Zapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego przy ulicy Polnej (Poznań-Jeżyce) . Kamienica po generalnym...
706,1539000,4,114,1,Poznań Grunwald ul. Zbąszyńska,0,Na sprzedaż piękne i przestronne mieszkanie w nowoczesnej zrewitalizowanej i odnowionej willi miejskiej w pięknej i uroczej dzielnicy Grunwaldu. Willa z własnym ogrodem wykończona w bardzo wysokim standardzie. Kameralne miejsce z zaledwie...
1591,239568,1,38.64,3,Poznań Winogrady ul. Hawelańska,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
409,235000,2,40,5,Poznań Grunwald Jeżyce Ogrody Łazarz ul. Morawskiego Ul.,0,Polecam na sprzedaż 2 pokojowe mieszkanie W cenie ujęto : 2 pokoje + otwarta kuchnia + łazienka + garaż. Do mieszkania przylega drugi lokal o metrażu 48 m2 i również do sprzedaży. Istnieje techniczna możliwość połączenia obu mieszkań w jedno...
274,149000,1,21,5,Poznań ul. Szpitalna,0,Oferuję kawalerkę na 4 piętrze w niskim zadbanym bloku z cegły. Budynek znajduje się w bliskim sąsiedztwie pętli autobusowej Ogrody dzięki czemu miejsce bardzo dobrze skomunikowane z resztą miasta. W bliskim sąsiedztwie liczne punkty usługowo ...
675,164000,1,31,1,Poznań Grunwald ul. Mottego,0,Polecam na sprzedaż przytulną kawalerkę usytuowaną w oficynie przy ulicy Mottego w Poznaniu. Mieszkanie składa się z otwartej kuchni z aneksem kuchennym wyposażonego salonu oraz łazienki z wc. W mieszkaniu panele w łazience płytki. Mieszkanie...
1158,339000,2,40,1,Poznań Stare Miasto ul. Szewska,0,ARKEI Nieruchomości szczerze poleca na sprzedaż przytulne 2-pokojowe mieszkanie usytuowane na parterze w 2-piętrowej kamienicy z 1806 roku odbudowanej po wojnie przy ulicy Szewskiej. Lokal o powierzchni 40 m2 składa się z 2 pokoi (24 i 11 m2) oraz...
465,395000,3,76,3,Poznań Jeżyce ul. Przybyszewskiego,0,Rozkładowe przestronne mieszkanie na trzecim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Jeżyce. Trzy pokoje okna wychodzące na wschód zachód; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele...
2156,279000,3,56,7,Poznań Grunwald Jeżyce Sołacz ul. Bukowska Polna Przybyszewskiego,1,Polecam na sprzedaż mieszkanie na Jeżycach z idealnym dojazdem do ścisłego centrum. Mieszkanie z garażem ul. Bukowska - blisko skrzyżowania z Polną. Idelane pod wynajem jak i na własne potrzeby mieszkaniowe. Wysoki budynek z świeżo odnowioną...
3329,175000,1,30,4,Poznań ul. Rybaki,1,Polecam do sprzedaży bardzo ładne mieszkanie położone w ścisłym Centrum Poznania 2 minuty od Starego Browaru 5 minut od Starego Rynku z doskonałym dostępem do komunikacji miejskiej sklepów kin restauracji itp. Mieszkanie przeszło gruntowny...
513,269000,2,46.7,1,Poznań Naramowice Piątkowo Osiedle Howella ul. Naramowicka,0,NARAMOWICE ULICA NARAMOWICKA /UL. BOLKA - PRZYTULNE SŁONECZNE MIESZKANIE 2 POKOJOWE NA PIERWSZYM PIĘTRZE W ORYGINALNIE ZAPROJEKTOWANYM BUDYNKU HOWELLA Z 2003. Powierzchnia mieszkania: 46 70m2 - I piętro. Wejście do mieszkania od...
692,394290,3,60.66,1,Poznań Jeżyce ul. Poznańska 1-3,0,NOWY ADRES NA JEŻYCACH: POZNAŃSKA 1 POZNAŃSKA 1 to nowo budowana inwestycja mieszkaniowa u zbiegu ulic Kościelnej i Poznańskiej. Inwestycja zlokalizowana jest w centrum miasta w historycznej dzielnicy Jeżyce z bezpośrednim dostępem do...
1080,369000,3,49.3,3,Poznań Wilda ul. Umińskiego / Kosińskiego,0,Polecam na sprzedaż atrakcyjne mieszkanie przy ulicy Umińskiego w Poznaniu (Wilda). Lokal znajduje się na 3 piętrze w 4 piętrowym bloku. Materiał budowlany: cegła Forma własności: lokal stanowiący odrębną własność. Czynsz: około 600 zł przy dwóch...
4761,380000,3,98.3,1,Poznań Grunwald Łazarz ul. Głogowska,1,ARKEI NIERUCHOMOŚCI poleca przestronne trzypokojowe mieszkanie położone w kamienicy przy ul. Głogowskiej. Rewelacyjna lokalizacja samo centrum miasta nieopodal Międzynarodowe Targi Poznańskie oraz Zintegrowane Centrum Komunikacyjne i Galeria...
1281,420000,3,83,1,Poznań Wilda Łazarz ul. Rolna Ul.,1,Polecam na sprzedaż mieszkanie 2 pokojowe zlokalizowane przy ul. Rolnej dzielnica Wilda. Budynek zbudowany z cegły po kapitalnym remoncie. Nowe instalacje okna ocieplony. Mieszkanie znajduje się na podwyższonym parterze. Składa się z...
546,318000,3,62.7,6,Poznań Stare Miasto Piątkowo,0,Polecam na sprzedaż mieszkanie o powierzchni 63 m2 znajdujące się na Osiedlu Jana III Sobieskiego. Główne atuty nieruchomości: • doskonała komunikacja z centrum • bliskość komunikacji miejskiej • cicha i spokojna okolica Nieruchomość złożona z:...
4081,420000,4,107,3,Poznań Stare Miasto ul. Garbary,1,Idealna lokalizacja! Ścisłe Centrum miasta! Cena do negocjacji! Bardzo dobra lokalizacja 5 minut od plyty Starego Rynku blisko wiele uczelni wyższych przystanków komunikacji miejskiej oraz terenów zielonych. Zapraszam do zapoznania się z...
1731,375000,2,46,2,Poznań ul. Dąbrowskiego,1,Polecam na sprzedaż mieszkanie 2- pokojowe w centrum miasta. Lokal mieści się w nowym apartamentowcu przy jednej z głównych ulic handlowych w samym centrum Poznania. Mieszkanie składa się z dwóch pokoi aneksu kuchennego z płytą indukcyjną ...
4532,170000,2,37,2,Poznań Zawady Wilda Łazarz ul. Gnieźnieńska,1,Polecam na sprzedaż mieszkanie położone w Poznaniu przy ul. Gnieźnieńskiej na drugim piętrze w trzy piętrowej kamienicy. Lokal po generalnym remoncie wymienione instalacje elektryczne wod-kan gazowa i c.o. nowe okładziny ścian i podłóg ...
2692,435000,4,118.2,2,Poznań Jeżyce ul. Dąbrowskiego,1,Na sprzedaż FUNKCJONALNE 4-pokojowe mieszkanie położone w Poznaniu - Jeżyce ul. Dąbrowskiego. Lokal o powierzchni 118 2 mkw na 2 pietrze zadbanej kamienicy z 1906 r. ROZKŁAD POMIESZCZEŃ: cztery niezależne pokoje o powierzchni 35 31 15 i 12 mkw ...
658,312848,3,48.4,1,Poznań Grunwald ul. Kamiennogórska,0,Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób...
763,259000,3,47,3,Poznań-Stare Miasto Stare Miasto,0,Oferujemy do sprzedaży nowe apartamenty w WILLACH MIEJSKICH zlokalizowane w Poznaniu w dzielnicy Stare Miasto. Nieruchomość uzbrojona jest w następujące media: prąd woda kanalizacja ogrzewanie – z własnej kotłowni gazowej W budynkach będą...
796,409500,4,78,1,Poznań Łazarz,0,Zapraszam do zapoznania się z ofertą sprzedaży mieszkania w atrakcyjnej okolicy ! Polecam na sprzedaż funkcjonalne mieszkanie w Poznaniu na Łazarzu o pow. 78 m2. Mieszkanie mieści się na parterze 4 piętrowego budynku wykonanym z cegły i składa...
1248,250560,2,52.2,1,Poznań Swarzędz Zalasewo ul. Zalasewo Mieszkanie Dla Młodych,0,KUPUJĄCY NIE PŁACI PROWIZJI. MIESZKANIE W PROGRAMIE MDM. Na sprzedaż mieszkanie 2-pokojowe z komórką lokatorską na nowym osiedlu w Zalasewie. Budynek z 2015 r. mieszkanie usytuowane jest na 1 piętrze budynek bez windy. Układ pomieszczeń: pokój...
515,225000,2,43,1,Poznań Rataje ul. Os. Piastowskie,0,SPRZEDAŻ LUB ZAMIANA!!! POZDOM NIERUCHOMOŚCI polecają do sprzedaży mieszkanie 2 pokojowe położone w Poznaniu dzielnica Rataje osiedle Piastowskie. Lokal znajduje się na wysokim parterze w budynku 10-o piętrowym. Poniżej znajdują się lokale...
395,259000,4,74.78,1,Poznań Czapury,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
313,315000,2,75,3,Poznań Grunwald Łazarz ul. Hetmańska Głogowska Jarochowskiego,0,Jarochowskiego Hetmańska 74 8mkw 315000zł III piętro budynek po remoncie Cena do negocjacji! Zapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego na Łazarzu (Grunwald) przy ulicy Hetmańskiej bardzo blisko Centrum. Niski...
869,314048,1,44.17,1,Poznań ul. Droga Dębińska 19,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
3765,358000,2,65,1,Poznań ul. Rybaki,1,Przestronne mieszkanie na parterze w kamienicy w Poznaniu w dzielnicy Centrum. Dwa pokoje okna wychodzące na wschód zachód; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa tapeta; Podłogi - panele podłogowe terakota ...
1127,599990,3,89,1,Poznań Naramowice ul. Błażeja,0,Sprzedam mieszkanie położone w Poznaniu na Naramowicach przy ul. Błażeja w bliskiej odległości od Rezerwatu Żurawiniec. Budynek dwupiętrowy z 2010 roku z windą.Pobudowany przez firmę TRUST. Parter budynku z osobnym wejściem z zewnątrz....
620,295500,2,49.25,4,Poznań Jeżyce Rynek Jeżycki ul. Juliusza Słowackiego,0,Na projekt S25 składają się 4 mieszkania na poddaszu o powierzchni od 41 do 54 m2. Lokalizacja mieszkań w kamienicy z 1919 roku na ul. Słowackiego na poznańskich Jeżycach daje możliwość życia w sercu miasta i korzystania z całej miejskiej...
1267,288891,3,78.1,3,Poznań Jeżyce Grunwald Łazarz,0,Funkcjonalne 3-pokojowe mieszkanie na GRUNWALDZIE o pow. 78 m2 . NISKA CENA ZA m2 ! Główne atuty nieruchomości: • doskonała komunikacja z centrum • bliskość komunikacji miejskiej Nieruchomość złożona z: • pokój dzienny 24 4 m.kw • pokój 17 2...
680,338921,4,56.02,6,Poznań Winogrady ul. Hawelańska,0,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
916,160000,1,29,1,Poznań Grunwald,0,Biuro Adamczak Nieruchomości poleca funkcjonalna kawalerkę w okolicach Parku Wilsona. Duży pokój ( 17 5) kuchnia z oknem (6m2) łazienkę oraz korytarz Stan prawny lokalu :Wspólnota mieszkaniowa. Mieszkanie bez obciążeń. Czynsz ok. 190 zł...
1403,250000,2,44,4,Poznań Jeżyce,0,Polecam na sprzedaż mieszkanie 2 pokojowe (44m2) z potencjałem i z całym wyposażeniem w cenie. Idealne na wynajem blisko Centrum niedaleko przystanek Pestki i przystanki tramwajowe a także Rynek Jeżycki. Nieopodal Park Sołacki i ścieżki...
1101,185000,1,30,1,Poznań Grunwald Łazarz ul. Ul.Chociszewskiego,0,ŁADNA KAWALERKA 30 M.KW W NISKIM BLOKU GRUNWALD/ŁAZARZ UL.CHOCISZEWSKIEGO 185 000 !! BARDZO DOBRA LOKALIZACJA DO ZAMIESZKANIA I NA WYNAJEM !!! Oferuję na sprzedaż wyremontowaną kawalerkę o pow. 30.m.kw.znajdującą się na 1 piętrze w bloku z...
1615,205000,2,36,4,Poznań Rataje Noewe Misato ul. Rzeczypospolitej,1,Polecam do sprzedaży dwupokojowe mieszkanie położone na dolnym tarasie Rataj na Os. Rzeczypospolitej w bliskim sąsiedztwie ronda Rataje oraz Ronda Starołęka rewelacyjny dostęp do szeroko rozwiniętej komunikacji miejskiej. Mieszkanie usytuowane...
